,phrase,label,sentiment,subjectivity,language,count
Gloucester,Gloucester,GPE,0.0,0.55,en,2
West Bank,West Bank,GPE,0.13636363636363635,0.45454545454545453,en,2
Modi,Modi,GPE,0.1090909090909091,0.23863636363636365,en,2
D-Calif.,D-Calif.,GPE,0.0,0.0,en,2
Nevada,Nevada,GPE,0.0,0.25,en,2
Washington D.C.,Washington D.C.,GPE,-0.05,0.25,en,2
Mount Pocono,Mount Pocono,GPE,0.0,0.0,en,2
MIAMI,MIAMI,GPE,0.26666666666666666,0.6166666666666667,en,2
Kyiv,Kyiv,GPE,0.2540909090909091,0.4536363636363636,en,2
Liverpool,Liverpool,GPE,0.25,0.25,en,2
Cleveland,Cleveland,GPE,0.46875,0.5625,en,2
Sea,Sea,LOC,0.6666666666666666,0.6944444444444444,en,2
Oklahoma City,Oklahoma City,GPE,0.03333333333333333,0.3,en,2
Prince Louis,Prince Louis,GPE,-0.05,0.2,en,2
Fort Lauderdale,Fort Lauderdale,GPE,0.7,0.8500000000000001,en,2
Spain,Spain,GPE,0.1590909090909091,0.2803030303030303,en,2
South Africa,South Africa,GPE,-0.07738095238095238,0.11865079365079365,en,2
Novichok,Novichok,GPE,0.03125,0.15000000000000002,en,2
San Diego,San Diego,GPE,-0.078125,0.21614583333333331,en,2
Briton,Briton,GPE,0.0,0.0,en,2
Ditcheva,Ditcheva,GPE,0.0,0.0,en,2
Santa Claus,Santa Claus,GPE,-0.18912037037037036,0.563425925925926,en,2
Ambien,Ambien,LOC,-0.08181818181818182,0.625,en,2
Prince Andrew,Prince Andrew,GPE,-0.11666666666666665,0.18333333333333335,en,2
MARCA Leyenda,MARCA Leyenda,GPE,0.0,0.5,en,2
Boston,Boston,GPE,0.03333333333333333,0.22777777777777777,en,2
Trum,Trum,GPE,0.0,0.1,en,2
South Florida,South Florida,LOC,0.09166666666666666,0.25,en,2
Peru,Peru,GPE,0.3316287878787879,0.5943181818181817,en,2
Sussex,Sussex,GPE,0.15,0.1,en,2
the United Kingdom's,the United Kingdom's,GPE,0.0,0.5333333333333333,en,2
North Korea,North Korea,GPE,0.05,0.1125,en,2
Janu,Janu,GPE,0.0,0.0,en,1
The Netherlands,The Netherlands,GPE,0.0,0.0,en,1
Epstein island,Epstein island,GPE,0.13636363636363635,0.45454545454545453,en,1
Ilan Goldenberg,Ilan Goldenberg,GPE,0.2619047619047619,0.4785714285714286,en,1
the United Arab Emirates,the United Arab Emirates,GPE,0.08409090909090908,0.5136363636363637,en,1
the 'North Korea,the 'North Korea,GPE,0.0,0.0,en,1
the Middle East',the Middle East',LOC,0.0,0.0,en,1
Urbandale,Urbandale,GPE,0.32222222222222224,0.5944444444444444,en,1
Midwest,Midwest,LOC,0.15,0.5,en,1
middle America,middle America,LOC,0.0,0.0,en,1
Alaska,Alaska,GPE,0.0,0.03333333333333333,en,1
Honduras,Honduras,GPE,0.0,0.0,en,1
Kaitlan,Kaitlan,GPE,1.0,1.0,en,1
Svizzera,Svizzera,GPE,0.09166666666666667,0.325,en,1
Leggi Di Paritosh Bansal,Leggi Di Paritosh Bansal,GPE,0.09166666666666667,0.325,en,1
Middle Tennessee,Middle Tennessee,GPE,0.125,0.225,en,1
NASHVILLE,NASHVILLE,GPE,0.0,0.0,en,1
Tenn.,Tenn.,GPE,0.0,0.0,en,1
Hennepin County,Hennepin County,GPE,-0.2,0.775,en,1
SAN JOSE,SAN JOSE,GPE,0.04545454545454545,0.17373737373737375,en,1
SPRINGFIELD,SPRINGFIELD,GPE,0.018181818181818174,0.45,en,1
disrup,disrup,GPE,-0.016666666666666666,0.03333333333333333,en,1
Missouri,Missouri,GPE,0.01499999999999999,0.5549999999999999,en,1
Ferguson,Ferguson,GPE,0.01499999999999999,0.5549999999999999,en,1
Tra…,Tra…,GPE,0.15285714285714286,0.3190476190476191,en,1
East Wing,East Wing,LOC,0.5,0.5,en,1
MUMBAI,MUMBAI,GPE,0.04545454545454545,0.2515151515151515,en,1
DENTON,DENTON,GPE,0.0,0.0,en,1
Md.,Md.,GPE,0.0,0.0,en,1
Canary Wharf,Canary Wharf,LOC,0.0,0.0,en,1
Union,Union,GPE,0.16818181818181818,0.32727272727272727,en,1
Ladakh,Ladakh,GPE,0.16818181818181818,0.32727272727272727,en,1
Los,Los,GPE,0.0,0.0,en,1
the South Carolina,the South Carolina,GPE,-0.06611111111111109,0.5077777777777779,en,1
The City of Minneapolis,The City of Minneapolis,GPE,0.0,0.0,en,1
Hennepin,Hennepin,GPE,-0.16,0.49000000000000005,en,1
South Minneapolis,South Minneapolis,GPE,0.2833333333333333,0.45,en,1
El Paso,El Paso,GPE,0.0,0.0,en,1
Mauritius,Mauritius,GPE,0.75,0.5666666666666667,en,1
Infamous Island,Infamous Island,LOC,-0.15454545454545454,0.5181818181818182,en,1
the Chagos Islands,the Chagos Islands,LOC,0.75,0.5666666666666667,en,1
In America,In America,LOC,0.0,0.0,en,1
Chagos,Chagos,LOC,-0.4,0.7,en,1
